project,project_path,worker_name,session_id,harness,source_db,source_transcript,source_factory_logs,factory_session,spawn_id,spawn_at,cli,model,effort,transcript_join_key,transcript_joined,session_first_at,session_last_at,task_id,task_title,task_status,task_closed,task_created_at,task_closed_at,lease_acquired_at,lease_released_at,lease_terminal_event,send_back_count,urgent_stop_count,merge_required_count,close_reason,first_push_at,minutes_to_first_push,input_tokens,cached_input_tokens,cache_creation_input_tokens,output_tokens,reasoning_tokens,tool_calls,cost_usd,horizon_date,cost_usd_current
cas-src,/home/pippenz/Petrastella/cas-src,codex-wild-cobra-27-3730218e-494a-4443-a069-3e9046e1b472,db:unknown:codex-wild-cobra-27-3730218e-494a-4443-a069-3e9046e1b472,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-wild-cobra-27-3730218e-494a-4443-a069-3e9046e1b472,no,,,cas-1419,"Reconcile epic 0081 (supervisor conversations) with epic fbc8 @ cd926275 (cas-14df early-refusal client_ref): resolve hub-web conflicts, regenerate dist, all hub-web + Rust hub tests green",closed,yes,2026-09-10T19:03:38.690Z,2026-09-10T20:06:17.743Z,2026-09-10T19:04:14.235Z,2026-09-10T19:53:16.984Z,released,0,0,3,"cddcf61d (epic 0081 reconciled with fbc8 @ cd926275: hub-web conflicts resolved, dist regenerated) merged into epic 0081 at 5adb01fd and pushed. Worker proof: hub-web 461/461, typecheck/build green, Rust hub 196/196, visual QA 15×2×3 PASS; lane CI 34522909381 green. Worker wild-cobra-27 at 9% context; supervisor closes.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-ready-fox-79-ada0c662-2083-44f9-997b-f23e875f7b5c,db:unknown:codex-ready-fox-79-ada0c662-2083-44f9-997b-f23e875f7b5c,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-ready-fox-79-ada0c662-2083-44f9-997b-f23e875f7b5c,no,,,cas-c761,3.25.0 assembly prep: supervisor skill text back under the SessionStart 9 KB budget after cb2f + fbc8 rules merged; fix parity/session_budget/issue_triage sweep failures on release/3.25.0-assembly @ 8ebb4d72,closed,yes,2026-09-10T19:11:11.423Z,2026-09-10T19:43:53.053Z,2026-09-10T19:11:47.017Z,2026-09-10T19:34:58.888Z,released,0,0,3,"d9907c5f (supervisor skill mirrors trimmed 7221→6581 bytes with detail moved to references/reference.md) merged into release/3.25.0-assembly at a0e7258c and pushed. Worker proof: 8 pinning targets green (guardrails 13/13, builtins 93/93, session_budget 12/12, issue_triage 3/3, parity 1/1, flavor drift 17/17, doc hygiene 15/15, skill description 12/12), cargo check green, lane CI 34521156336 green. Worker ready-fox-79 at 18% context; supervisor closes. Full workspace sweep on the assembled tree follows.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-nimble-falcon-23-bd68c1a4-2d58-4600-bb7e-eb7744399262,db:unknown:codex-nimble-falcon-23-bd68c1a4-2d58-4600-bb7e-eb7744399262,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-nimble-falcon-23-bd68c1a4-2d58-4600-bb7e-eb7744399262,no,,,cas-eb90,"3.25.0 assembly: merge epic 1812 @ e7cd9101 (cas-b891 guard, cas-f7c8 close verification) into release/3.25.0-assembly, resolving the task_attribution.rs conflict with cb2f's risk close gates; close_ops + hooks tests green",closed,yes,2026-09-10T19:28:20.241Z,2026-09-10T19:47:44.362Z,2026-09-10T19:30:09.073Z,2026-09-10T19:39:27.993Z,released,0,0,3,"Supervisor confirmed 3ac6f093 merged into release/3.25.0-assembly as 80af3ef5a73badd5b446676a960ac206c48263d5 and pushed. Local scoped proofs remain green: close_ops 333/333, task_attribution 7/7, factory_auto_approve 31/31, pre_tool 73/73; pre-close receipts at /home/pippenz/.cas/artifacts/cas-eb90/pre-close.md. Lane CI red was the known SessionStart-budget parity failure already fixed on the target by cas-c761; target assembly accepted it as advisory-red.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-sharp-salmon-52-e334e420-6357-48b9-ae2e-1010ae7f849f,db:unknown:codex-sharp-salmon-52-e334e420-6357-48b9-ae2e-1010ae7f849f,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-sharp-salmon-52-e334e420-6357-48b9-ae2e-1010ae7f849f,no,,,cas-e3a01,`cas codex` interactive profile pick launches the same Codex-supervised factory as `cas codex <profile>` instead of Claude with a Codex model (GH #820),closed,yes,2026-09-10T19:19:02.375Z,2026-09-10T20:27:57.613Z,2026-09-10T19:44:32.691Z,2026-09-10T19:57:58.347Z,released,0,0,3,"Supervisor confirmed f6c8918b merged into epic 1812 at cd96316a694308ddeebd37fd4b4e4a0f424ec46a and pushed. GH #820 shortcut profile parity implementation, tests, and alternate-profile demo are delivered; close-gate evidence remains at /home/pippenz/.cas/artifacts/cas-e3a01/close-gate.md. Fixes #820.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,a0697aec-8576-489a-b4f2-ea764cd335e1,db:unknown:a0697aec-8576-489a-b4f2-ea764cd335e1,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,a0697aec-8576-489a-b4f2-ea764cd335e1,no,,,cas-756e,"3.25.0 assembly sweep fix: task_update_work_target_close_test pins the old pre-close wording (""not reachable from the declared target branch"") that cas-f7c8 reworded",closed,yes,2026-09-10T19:53:56.169Z,2026-09-10T20:19:49.919Z,2026-09-10T19:54:12.190Z,2026-09-10T19:56:30.133Z,released,0,0,2,Supervisor merged factory/tender-cobra-84 into release/3.25.0-assembly at bcb276b4c74a4f0b56808471d1946bf6eb061783. Verified 9bea00dd is an ancestor of origin/release/3.25.0-assembly; worktree is clean. Fresh scoped proofs passed: task_update_work_target_close_test 6/6 and close_ops 333/333 with 5346 skipped; stale wording grep and scoped proof surface passed.,,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-tender-cobra-84-480073a3-069f-4506-b121-4e704c86c533,db:unknown:codex-tender-cobra-84-480073a3-069f-4506-b121-4e704c86c533,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-tender-cobra-84-480073a3-069f-4506-b121-4e704c86c533,no,,,cas-756e,"3.25.0 assembly sweep fix: task_update_work_target_close_test pins the old pre-close wording (""not reachable from the declared target branch"") that cas-f7c8 reworded",closed,yes,2026-09-10T19:53:56.169Z,2026-09-10T20:19:49.919Z,2026-09-10T19:57:15.858Z,2026-09-10T20:06:35.851Z,released,0,0,2,Supervisor merged factory/tender-cobra-84 into release/3.25.0-assembly at bcb276b4c74a4f0b56808471d1946bf6eb061783. Verified 9bea00dd is an ancestor of origin/release/3.25.0-assembly; worktree is clean. Fresh scoped proofs passed: task_update_work_target_close_test 6/6 and close_ops 333/333 with 5346 skipped; stale wording grep and scoped proof surface passed.,,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-agile-condor-59-2915da99-fe2f-44d9-a97d-2005efcf0340,db:unknown:codex-agile-condor-59-2915da99-fe2f-44d9-a97d-2005efcf0340,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-agile-condor-59-2915da99-fe2f-44d9-a97d-2005efcf0340,no,,,cas-e3a01,`cas codex` interactive profile pick launches the same Codex-supervised factory as `cas codex <profile>` instead of Claude with a Codex model (GH #820),closed,yes,2026-09-10T19:19:02.375Z,2026-09-10T20:27:57.613Z,2026-09-10T19:58:35.646Z,2026-09-10T20:18:56.258Z,released,0,0,3,"Supervisor confirmed f6c8918b merged into epic 1812 at cd96316a694308ddeebd37fd4b4e4a0f424ec46a and pushed. GH #820 shortcut profile parity implementation, tests, and alternate-profile demo are delivered; close-gate evidence remains at /home/pippenz/.cas/artifacts/cas-e3a01/close-gate.md. Fixes #820.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-keen-merlin-90-218717bf-0a4f-445b-898f-ef5d90cf7ee0,db:unknown:codex-keen-merlin-90-218717bf-0a4f-445b-898f-ef5d90cf7ee0,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-keen-merlin-90-218717bf-0a4f-445b-898f-ef5d90cf7ee0,no,,,cas-c280,"3.25.0 assembly sweep: cas-7b7b liveness broke six factory_mcp_ops_test worker_status integration tests and added an env!(""CARGO_MANIFEST_DIR"") read in builtin_flavor_drift_test.rs:1559 (archive-portability row)",closed,yes,2026-09-10T20:12:33.711Z,2026-09-10T20:31:43.314Z,2026-09-10T20:13:01.961Z,2026-09-10T20:27:29.798Z,released,0,0,3,Merged into release/3.25.0-assembly at 239a356238c83dac327dc2b3251a53a5af0ca545; local scoped tests and proof artifacts passed; assembly lane CI remains pending under supervisor ownership.,,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-watchful-lion-95-7115debd-4300-4f55-9fb0-816d8c1cecae,db:unknown:codex-watchful-lion-95-7115debd-4300-4f55-9fb0-816d8c1cecae,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-watchful-lion-95-7115debd-4300-4f55-9fb0-816d8c1cecae,no,,,cas-205d,"Rolling integration branch: on every epic merge, re-merge main + all open epic branches into `integration`, run the workspace sweep there, and report conflicts/failures to the owning supervisors at merge time (GH #822 ask 1)",closed,yes,2026-09-10T20:30:55.267Z,2026-09-10T21:16:11.249Z,2026-09-10T20:31:30.628Z,2026-09-10T20:54:48.635Z,released,0,0,2,"Supervisor merged delivery f4c26a7bef1692d2fddb716a69037c58e25b1143 into epic cas-6d20 at deba7b8cccff76d1fc60c6a355fc6be0a0445fd9. Fresh ancestry checks passed for delivery -> merge receipt -> epic branch; factory worktree clean. Proof: 62 affected Rust tests, 18 flavor tests, 20 agent-contract tests, 128 release-train checks including 9 assembly fixtures, terminal QA PASS 11 captures. Evidence and surface checklist: /home/pippenz/.cas/artifacts/cas-205d/pre-close-review.md.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-fierce-newt-25-bc5b1425-d552-4ad6-b271-e4156bfcb38e,db:unknown:codex-fierce-newt-25-bc5b1425-d552-4ad6-b271-e4156bfcb38e,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-fierce-newt-25-bc5b1425-d552-4ad6-b271-e4156bfcb38e,no,,,cas-da62,Proof surface maps changed modules to the integration test targets that exercise them; delivery is refused when those targets were not run (GH #822 ask 2),closed,yes,2026-09-10T20:31:07.880Z,2026-09-10T21:23:51.505Z,2026-09-10T20:31:45.235Z,2026-09-10T21:14:56.967Z,released,0,0,2,Implementation is merged into epic 6d20 at 17142d8364d01bea24647950e671eaabc77cffb0. Fresh scoped proof and self-test receipts are recorded in task notes; closing after merge-state verification.,,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-eager-tiger-55-e5ff521d-e3ad-487d-a96e-75d1c45b57fe,db:unknown:codex-eager-tiger-55-e5ff521d-e3ad-487d-a96e-75d1c45b57fe,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-eager-tiger-55-e5ff521d-e3ad-487d-a96e-75d1c45b57fe,no,,,cas-2fcf,Fast merge admission: supervisor scoped proof in the gate worktree (or a compile+mapped-targets CI tier) admits small deltas without the 10–25 min lane run (GH #822 ask 3),closed,yes,2026-09-10T21:24:05.099Z,2026-09-10T22:10:12.383Z,2026-09-10T21:24:55.188Z,2026-09-10T21:49:45.992Z,released,1,0,4,"Supervisor confirmed delivery 86ebe9e2 merged and pushed into epic cas-6d20 at fb6f8dd241f8592bd1a98c104ad5e806e2ee32f2. Fresh proofs remain recorded: targeted actionlint exit 0, CI tier tests 750/750, and workflow::worktree_ops 32/32; factory tree was clean.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-fast-parrot-56-6e912615-6c33-48cc-bcb4-f640acffc9b5,db:unknown:codex-fast-parrot-56-6e912615-6c33-48cc-bcb4-f640acffc9b5,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-fast-parrot-56-6e912615-6c33-48cc-bcb4-f640acffc9b5,no,,,cas-1925,"Gate reuse keyed on the assembly sweep: rows whose inputs match the last green assembly sweep are reused by the release gate, so a clean assembly needs one short gate (GH #822 ask 5)",closed,yes,2026-09-10T21:24:21.236Z,2026-09-10T22:10:06.771Z,2026-09-10T21:24:59.644Z,2026-09-10T21:59:32.545Z,released,0,0,2,"Supervisor merged f378cbcb into epic 6d20 at a50eb5dc8ed531aad5bfbe144e33bedf2ed274a0. Fresh proofs passed: release-gate self-test 83 passed, 0 failed; scoped Rust test 1 passed, 5694 skipped; worktree proof was clean before delivery.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-mighty-heron-74-10b68994-9922-402a-b01f-cd91b0bba6e1,db:unknown:codex-mighty-heron-74-10b68994-9922-402a-b01f-cd91b0bba6e1,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-mighty-heron-74-10b68994-9922-402a-b01f-cd91b0bba6e1,no,,,cas-b96b,"Parallel fix rounds: the assembly/integration sweep emits one ready-to-file task per failure class with the failing targets and assertion text, so fixes are spawned in parallel instead of serially (GH #822 ask 4)",closed,yes,2026-09-10T21:24:28.550Z,2026-09-10T22:18:53.782Z,2026-09-10T21:25:02.431Z,2026-09-10T22:04:53.391Z,released,0,0,2,"Supervisor merge confirmed at cf844a9921a92f82f31a4855f81ec9d77b3734b6 on the epic branch. Delivered sweep-tasks failure-class reports, preview/accept fan-out, stale-report invalidation, synchronized supervisor references, and tests. Proof: factory_mcp_ops_test 174/174; factory_sweep_tasks 3/3; mcp_action_surface_test 3/3; builtin_flavor_drift_test 18/18. Clean tree; visual QA N/A.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-sturdy-panda-71-c4712b49-4c0b-492f-8a54-3151f7f01c5e,db:unknown:codex-sturdy-panda-71-c4712b49-4c0b-492f-8a54-3151f7f01c5e,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-sturdy-panda-71-c4712b49-4c0b-492f-8a54-3151f7f01c5e,no,,,cas-2fcf,Fast merge admission: supervisor scoped proof in the gate worktree (or a compile+mapped-targets CI tier) admits small deltas without the 10–25 min lane run (GH #822 ask 3),closed,yes,2026-09-10T21:24:05.099Z,2026-09-10T22:10:12.383Z,2026-09-10T21:56:08.169Z,2026-09-10T22:02:40.185Z,released,1,0,4,"Supervisor confirmed delivery 86ebe9e2 merged and pushed into epic cas-6d20 at fb6f8dd241f8592bd1a98c104ad5e806e2ee32f2. Fresh proofs remain recorded: targeted actionlint exit 0, CI tier tests 750/750, and workflow::worktree_ops 32/32; factory tree was clean.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-fair-parrot-72-c2d8a185-9132-4280-a997-453c2797ad41,db:unknown:codex-fair-parrot-72-c2d8a185-9132-4280-a997-453c2797ad41,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-fair-parrot-72-c2d8a185-9132-4280-a997-453c2797ad41,no,,,cas-17a6,"hub_clean_home_test teardown check proves the old hub process is gone instead of asserting the next PID differs (PID-reuse flake, GH #826)",closed,yes,2026-09-10T22:31:53.699Z,2026-09-10T22:45:29.529Z,2026-09-10T22:32:19.890Z,2026-09-10T22:44:33.164Z,released,0,0,2,"Supervisor confirmed c2570b2c merged into epic 6d20 at 083a1cee08bcbe6b9451f5017cada0e733a6dba4 and pushed. Delivery proof remains: hub_clean_home_test 11/11 passed, daemon read_pid_starttime 3/3 passed, and cargo check -p cas --lib --tests exited 0; clean factory worktree.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-rapid-fox-25-020f5993-c174-43e6-97a5-38432ab9eb89,db:unknown:codex-rapid-fox-25-020f5993-c174-43e6-97a5-38432ab9eb89,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-rapid-fox-25-020f5993-c174-43e6-97a5-38432ab9eb89,no,,,cas-cd7f,Deploy the published 3.25.0 Commander (Cassy Cloud conversations UI) to the hosted Hub hub.petrastella.io with byte and rollback receipts,closed,yes,2026-09-10T23:11:54.441Z,2026-09-10T23:34:14.543Z,2026-09-10T23:12:23.199Z,2026-09-10T23:34:15.060Z,released,0,0,0,"Hosted v3.25.0 Commander promotion complete. Exact annotated tag v3.25.0 peeled to a496b1d6e9ca5822ced6700993439bd910588963; staged under /home/pippenz/.cas/artifacts/cas-cd7f/cloud-clone and verified by verify-dist.sh, diff -qr, and cmp with dist_digest 04cae6a94f2523354075aa3d7a09a11fe896b913f3eb1176cbf6dbf5b3f1394b. Fresh rollback anchor retained: dpl_4ejuXUQhRYc69SnYFSh8aSns4uQF / https://cas-hub-static-oy3u5rhwi-richards-llc.vercel.app. Production READY deployment dpl_9xNcyXeAcAXLgo424cGBzkLkwuKa at https://cas-hub-static-4n3ejvy7t-richards-llc.vercel.app is aliased to hub.petrastella.io. Fresh final proof exited 0: all listed routes matched staged SHA-256 on custom and immutable origins, Cassy Cloud text and relay metadata passed; proof /home/pippenz/.cas/artifacts/cas-cd7f/final-proof.log. Real-build demo ledger /home/pippenz/.cas/artifacts/cas-cd7f/LEDGER.md is 6/6 PASS; visual-qa-final is strict PASS with documented no-script allowlist. Cloud branch tip 10c01e490d66076d69f2d353fc6d5fcce21c2f8a is pushed on deploy/cas-v3.25.0-cas-cd7f; existing dirty cloud checkout and local Hub were untouched.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-ready-raven-74-90a01de4-e239-44f3-9ba5-12b343453be3,db:unknown:codex-ready-raven-74-90a01de4-e239-44f3-9ba5-12b343453be3,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-ready-raven-74-90a01de4-e239-44f3-9ba5-12b343453be3,no,,,cas-9d30,"Supervisor pane resolves model and effort per harness: `cas codex` must never launch Codex with an inherited Claude model (claude-fable-5-1) (GH #820, reopened on 3.25.1)",closed,yes,2026-09-10T23:45:37.916Z,2026-09-11T00:20:21.937Z,2026-09-10T23:46:13.215Z,2026-09-11T00:12:35.776Z,released,0,0,2,"4c5589ae (launch recipes resolved per harness: inherited incompatible model repaired to the harness recipe, explicit incompatible model refused at preflight, pane wiring uses the resolved spec; routing 26/26, cli::factory 159/159, lane CI 34545423693 green) merged into epic d4a7 at e565aeaa. Worker ready-raven-74 retired at 10% context; supervisor closes. Real-pane demo with Daniel's config is the operator's to confirm after the next release.",,,0,0,0,0,0,0,,2026-09-10,
cas-src,/home/pippenz/Petrastella/cas-src,codex-wise-viper-16-49ac7159-28e4-473f-87d6-50266c46a646,db:unknown:codex-wise-viper-16-49ac7159-28e4-473f-87d6-50266c46a646,db,/home/pippenz/Petrastella/cas-src/.cas/cas.db,,/home/pippenz/Petrastella/cas-src/.cas/logs,,,,,,,codex-wise-viper-16-49ac7159-28e4-473f-87d6-50266c46a646,no,,,cas-94e1,Commander lists only sessions with an active supervisor; sessions with no live supervisor and no workers are hidden from the conversation list and catalog,closed,yes,2026-09-10T23:50:40.742Z,2026-09-11T00:31:00.295Z,2026-09-10T23:51:07.244Z,2026-09-11T00:19:52.762Z,released,0,0,1,"Supervisor merged 1334c166 into epic at ca2830b2654f87e08e4c187255d16475fd89614c; clean-tree receipt passed and merged commit is reachable from the epic branch. Proof remains recorded: scoped hub nextest 117/117, hub-web npm test 466/466 across 36 files, typecheck, build, strict visual QA 15 fixtures x 2 schemes x 3 viewports. Browser M07 paired live/dormant demo was not exercised because no paired catalog credentials were available.",,,0,0,0,0,0,0,,2026-09-10,
